id,season,episode,scene,line_text,speaker,deleted
40075,7,6,39,Let's just say I saw exactly what the two of you wanted me to see.,Dwight,False
40596,7,8,30,"Look, I know what you have to do, please stay with Cece. Dwight? I've always considered for us to be very good friends. Great friends! Remember your concussion?",Pam,False
40597,7,8,30,I do. But you married my worst enemy.,Dwight,False
40604,7,8,30,What kind of pizza would you like?,Jim,False
40605,7,8,30,Surprise me. No! Pepperoni.,Dwight,False
41018,7,10,1,Why?,Jim,False
41019,7,10,1,"Twenty minutes a day Jim, that's all it takes. Twenty minutes a day, all feet, no hands and I'll have the pedi-dexterity of a chimp, and you'll be sitting there like an idiot. [attempts to place pencil in pencil sharpener] Okay. Here we go. Ah, yes. [accidentally kicks items from his desk onto Pam's]",Dwight,False
41020,7,10,1,Do you mind?,Pam,False
41021,7,10,1,"I'm sorry Pam, allow me to write you an apology letter.",Dwight,False
41028,7,10,1,"Well, A for effort right?",Jim,False
41029,7,10,1,[taps Jim's hand with his foot],Dwight,False
41035,7,10,2,Eight dollars?,Andy,False
41036,7,10,3,"Owning a building is a war between the landlord and the tenant. Not a literal war, unfortunately, but I am using the same tactics. I've surrounded the enemy, and I'm slowly starving them. To save on electricity I've installed a timer and motion sensors on the lights. It's part of my green initiative. And by green, I mean money.",Dwight,False
41045,7,10,4,"Yeah, right here. It is right there. [holds up magazine] Anybody read the news any more?",Michael,False
41046,7,10,4,China is on the move?,Dwight,False
41057,7,10,8,"Dwight, why is the toilet paper only half a ply?",Stanley,False
41058,7,10,8,"I'm sorry, isn't that good enough for your anus? Don't get me started on how coddled the modern anus is.",Dwight,False
41209,7,10,21,"I'm pretty good on politics. 'California is bankrupt, and California, California.' [Jim and Andy follow Michael into his office] What?",Michael,False
41210,7,10,22,"Parley, my office, five minutes.",Dwight,False
41216,7,10,23,You've been watering down the soap?,Pam,False
41217,7,10,23,Why do you even need soap? Are you that bad at going to the bathroom?,Dwight,False
41245,7,10,25,The building's underground?,Nate,False
41246,7,10,25,"She was lying. Oh, Pam, Pam...",Dwight,False
41249,7,10,25,Pam. Pam?,Nate,False
41250,7,10,25,What?,Dwight,False
41262,7,10,26,Yeah?,Pam ,False
41263,7,10,26,"Y'know what, I'm the only one here who you haven't asked about the new office.",Dwight,False
41339,7,11,1,You gotta be kidding me. Who isn't jumping?,Jim,False
41340,7,11,1,"I'll tell you who. Darryl, Phyllis, Stanley, Angela, and Oscar.",Dwight,False
41400,7,11,12,"Well, it's not a snowball, 'cause it's only a dusting. Right?",Jim,False
41401,7,11,12,Look at that. There's a pebble in there. You coulda killed me.,Dwight,False
41410,7,11,12,That sounds awesome. Can we all do it?,Andy,False
41411,7,11,12,"No, Andy, it's a snowball fight. It's not fun. Go get your own thing. Beat it. [Jim continues to shake Dwight's hand] Jim, let go. Let go.",Dwight,False
41426,7,11,15,Pam? Pam?,Michael,False
41427,7,11,15,Pam?,Dwight,False
42012,7,12,14,Why not?,Pam,False
42013,7,12,14,I've achieved plenty and there's no better than the best.,Dwight,False
42033,7,12,14,The bookstore?,Andy,False
42034,7,12,14,It's that easy?,Dwight,False
42079,7,12,20,Why did we pretend like we work here?,Andy,False
42080,7,12,20,Is that what we were doing?,Dwight,False
42084,7,12,20,Really?,Darryl,False
42085,7,12,20,"Yeah, yeah!",Dwight,False
42217,7,12,31,And where did you go?,Andy,False
42218,7,12,31,Strip club. I was looking at the strippers at the strip club.,Dwight,False
42436,7,13,34,Hmm?,Phyllis,False
42437,7,13,34,Some of these people are for real.,Dwight,False
42450,7,13,36,"Hi. Hope you enjoyed your lunch. Welcome back. [to Michael and Holly] Ooh. Well, hello. Welcome to the seminar. Hey, man. What's goin' on?",Andy,False
42451,7,13,36,[whispering] You're gonna blow it.,Dwight,False
42511,7,13,44,"Where's your jetpack, Zuckerberg?",Tom,False
42512,7,13,45,Andy. I didn't think you had it in ya.,Dwight,False
42675,7,14,11,Which way did he go?,Holly,False
42676,7,14,11,"Hey hey hey. Let me answer this. Stupid question. He went back to the office, obviously, which is that way.",Dwight,False
42766,7,14,20,What? No. Dwight asked if I wanted an egg roll. What... what are you implying?,Holly,False
42767,7,14,20,"Uncanny. Put a pin in that. [to waiter] Which way did he go? That guy! When he leave here, which way did he go? We looking for him. [pointing] This way, this way, this way? I don't know. Do you know?",Dwight,False
42997,7,15,17,"Okay, then we have two closets. No, no, we're gonna have three closets, one for each base, no homers. Yes?",Michael,False
42998,7,15,17,And what is the hook-up zone policy on masturbation?,Dwight,False
43263,7,17,2,You're eating eight year old tomatoes?,Kevin,False
43264,7,17,2,They're still good for another week.,Dwight,False
43274,7,17,2,Eight months?,Jim,False
43275,7,17,2,That's a realistic time line.,Dwight,False
43280,7,17,2,"[time has obviously passed, as everyone is gone except Jim and Dwight] Four hundred and ninety-four months?",Jim,False
43281,7,17,2,I can see that happening.,Dwight,False
43300,7,17,5,Is Packer here?,Michael,False
43301,7,17,5,Why's he talking to Holly?,Dwight,False
43438,7,17,15,Why?,Todd,False
43439,7,17,15,Cause I wanna let bygones be bygones. Show you I'm cool. You're the new guy. It's cold out. I made too much. I got this awesome hot chocolate recipe from my wife.,Dwight,False
43479,7,17,18,One thirty-five. Did you like one thirty-five?,Jim,False
43480,7,17,18,"Eat a brog. Maybe it's because I didn't understand it. I just had a couple of notes, let me grab a pen. [Dwight tries to open up a drawer on his desk but it only goes out two inches] Damn it. Gah! Just when we were getting going.",Dwight,False
43535,7,17,25,"Okay, so you're tricking him into flying to Florida?",Michael,False
43536,7,17,25,"It wasn't my first choice, Jim had so many better ideas.",Dwight,False
43694,7,18,16,Thank you. Whatcha got there?,Ryan,False
43695,7,18,16,"Oh, its just Stanley's old photo album. I'm thinking about throwing it in the garbage. I mean, why would I want some random black mans old photo album on my bookshelf. I'm not James Franco.",Dwight,False
44066,7,19,31,What recommendation?,Gabe,False
44067,7,19,31,From when he recommended me to replace him.,Dwight,False
44281,7,20,20,[annoyed] Why?,Pam,False
44282,7,20,20,Big smiles folks! There they are.,Dwight,False
44373,7,21,1,Yes?,Michael,False
44374,7,21,1,I've got a treat for you!,Dwight,False
44379,7,21,1,Sick freak! What is wrong with you?,Michael,False
44380,7,21,1,What is wrong with you? I'm the sick freak? After what you did? You expect to be buttled? You didn't recommend me?!,Dwight,False
44387,7,21,1,How do you mean?,Michael,False
44388,7,21,1,"Black Bears can smell a salami at five miles Michael, what are you thinking?! And they run faster than a horse, so if you were thinking about outrunning one on a horse I would try a cheetah. You, in tight pants, Michael, are a salami to a Black Bear. Do you understand? [Michael nods in agreement] You're like a giant walking salami!",Dwight,False
44389,7,21,1,"Okay, so no salami in the pants. How about a pepperoni?",Michael,False
44390,7,21,1,Any kind of meat that you can possibly name!,Dwight,False
44772,7,22,16,"You know what... straight up, why don't you like me?",Deangelo,False
44773,7,22,16,"I'm just not a suck-up like everyone else around here.  Okay?  I do my job well, so why don't you just leave me alone and let me do it.  Okay?",Dwight,False
44860,7,22,24,"Dwight, what's your take?",Deangelo,False
44861,7,22,24,"What's the argument here?  NBA, WNBA.  One is a sport, one is a joke.  I love sports, I love jokes.  Room for all.",Dwight,False
44897,7,22,28,Do you need anything?,Jordan,False
44898,7,22,28,"Deangelo, tell your whore to leave me alone.",Dwight,False
44989,7,23,6,"Ooh, about what?",Erin,False
44990,7,23,6,That's on a need-to-know basis.,Dwight,False
44993,7,23,6,"Question, if we already fomented insurrection, may we be grandfathered in?",Jim,False
44994,7,23,6,Define foment.,Dwight,False
44998,7,23,7,"Oh my God, what is wrong with you?",Kelly,False
44999,7,23,7,Gotcha! Why are you late?,Dwight,False
45060,7,23,19,Why are you telling me this?,Jordan,False
45061,7,23,19,"Now I want you to find out what people are saying about me, things they don't want me to know abou-[Dwight opens a box and sits down in shock] Ohh... it's a holster.",Dwight,False
45063,7,23,20,"Dwight, are you carrying a gun?",Pam,False
45064,7,23,20,"The holster was a gift from my great-uncle Honk. Um, I don't know. I guess he's saying that he's proud of me.",Dwight,False
45067,7,23,20,Why do you need to wear the holster at all?,Pam,False
45068,7,23,20,Why do you need to keep wearing those booby shirts all the time?,Dwight,False
45115,7,23,22,"Dwight, why is it on us to protect you?",Ryan,False
45116,7,23,22,"Because you guys are my best friends, and I mean that. Managing you for this last week has been the greatest honor of my life. And if you ruin this, I will burn this office to the ground. And I mean that figuratively. Not literally. Because you guys are so... so important... to me. I love you guys. But don't cross me. But you're the best.",Dwight,False
45127,7,23,25,Okay. I guess I can just not go. Do you guys wanna hear my solo?,Kelly,False
45128,7,23,25,No.,Dwight,False
45129,7,23,25,[singing] Why did my temporary boss go on a shooting spree?,Kelly,False
45130,7,23,25,"Okay, fine. You can go on your singing audition.",Dwight,False
45140,7,23,25,"Nope. When Jo's here, can you work in 'Shagadelic, baby,' at least three times in a conversation? Oh, and when I cough can you do jazz hands?",Jim,False
45141,7,23,25,What's jazz hands?,Dwight,False
45182,7,23,29,"Dwight! Walk me out. Let's talk soon. And stay on top of these people. You gotta admit it - it's nice to have a little power, eh? How's it feel?",Jo,False
45183,7,23,29,Jo... I accidentally fired a gun in the office today.,Dwight,False
45186,7,23,29,Shooting is worse! Are you kidding me? It's not even in the same - you shot a gun? What is wrong with you?,Jo,False
45187,7,23,29,"It was a Beaumont-Adams, if that helps.",Dwight,False
45190,7,23,29,Who else would be responsible?,Jo,False
45191,7,23,29,Pam made me put a banana in my holster.,Dwight,False
45205,7,23,31,"Hey, Dwight. What's up?",Jim,False
45206,7,23,31,Shut up.,Dwight,False
45278,7,24,16,"[to Dwight, who is reading the want ads] Should you really be so blatant about that?",Pam,False
45279,7,24,16,"They won't make me manager, and I won't settle for anything less. I've gone about as far as I can here. That's obvious. Time to take my talents elsewhere.",Dwight,False
45280,7,24,16,Are you really going to apply for work at Scranton Breadworks?,Pam,False
45281,7,24,16,Bread is the paper of the food industry. You write your sandwich on it.,Dwight,False
45418,7,24,44,"Unfortunately, Jo also took the job away from you because she doesn't trust your judgment. So how would that look for me, if I recommended you?",Jim,False
45419,7,24,44,"Fine. I'll do it without you, but you'll regret this.",Dwight,False
45504,7,24,54,Or what? You gonna shoot me?,Jo,False
45505,7,24,54,"Ha ha ha! Ha ha ha! Ohh, I enjoy laughing at my mistakes, because I've learned so much from them. I'd like to be interviewed for the position.",Dwight,False
45508,7,24,54,Question 1. Ever shot a gun in the office?,Jo,False
45509,7,24,54,It's complicated.,Dwight,False
45545,7,24,58,What is it?,Jim,False
45546,7,24,58,[in a cheesy French accent] Assistant Regional Manager.,Dwight,False
45554,7,24,58,Let's just say I had hired this Jack Souvenir. Then what?,Jo,False
45555,7,24,58,"I would have dressed this way every day, legally changed my name, learned French sign language, shown up, and been the best damn branch manager you'd ever seen!",Dwight,False
45746,8,1,16,"Thank you, yes. Dwight, my enforcer, my number two, can you take care of this?",Andy,False
45747,8,1,16,Say no more.,Dwight,False
45768,8,1,23,"Just making chit-chat. Kind of a medium year for women���s soccer, no?",Andy,False
45769,8,1,24,What are you looking at?,Dwight,False
45777,8,1,24,"No. Okay. Um, I���ll take a photo of it. Dwight, can you throw me my phone?",Jim,False
45778,8,1,24,"[throws hard, Jim doesn���t catch] Nice catch.",Dwight,False
45803,8,1,26,���Scuse me?,Pam,False
45804,8,1,26,"Shhh, Pam. C���mon, don���t be such a right-sider.",Dwight,False
45898,8,1,34,Yeah?,Andy,False
45899,8,1,34,"Oh, we did. It was the best time. And you know what? Now it���s over. Back to work everyone. You too Andy.",Dwight,False
45953,8,1,50,Ryan? A little help?,Jim,False
45954,8,1,50,God. How do whalers do it?,Dwight,False
46025,8,2,6,"Ooh, why is it shaped like that?",Phyllis,False
46026,8,2,6,"So, you can tell your clients: ���Unleash the power of the pyramid.���",Dwight,False
46027,8,2,6,It���s huge.  How much does it weigh?,Pam,False
46028,8,2,6,"Oh no no no.  Without the battery pack and optional memory booster, it���s barely three pounds.",Dwight,False
46029,8,2,6,How much memory does it have without the booster?,Ryan,False
46030,8,2,6,Fifty L.,Dwight,False
46032,8,2,6,How many L to a K?,Jim,False
46033,8,2,6,You���re really going to want the booster.,Dwight,False
46115,8,2,15,"Dwight, anything?",Andy,False
46116,8,2,15,"We could talk about how fast children grow up, and before you know it they���re out of the house.",Dwight,False
46133,8,2,17,"I know, right?",Andy,False
46134,8,2,17,Right?,Dwight,False
46135,8,2,17,"Yeah���um, how is everything?",Andy,False
46136,8,2,17,Good. Really really good.,Dwight,False
46139,8,2,17,Oof.  What are you gonna do about that?,Andy,False
46140,8,2,17,"I don���t know, what do you mean?",Dwight,False
46529,8,3,29,Is he OK?,Jim,False
46530,8,3,29,Yep. He'll be fine.,Dwight,False
46561,8,3,32,Why is the truck empty?,Andy,False
46562,8,3,32,"Uh, it's not totally empty.",Dwight,False
